Warning: Permanently added '[osu-latency-single-node-worker-0.osu-latency-single-node.osutmp.svc]:2222' (ECDSA) to the list of known hosts.
Warning: Permanently added '[osu-latency-single-node-worker-1.osu-latency-single-node.osutmp.svc]:2222' (ECDSA) to the list of known hosts.

# OSU MPI Latency Test v7.4
# Datatype: MPI_CHAR.
# Size       Avg Latency(us)
# Datatype: MPI_CHAR.
# Size       Avg Latency(us)
1                      16.96
2                      16.91
4                      16.95
8                      16.98
16                     16.96
32                     16.96
64                     16.95
128                    16.95
256                    17.01
512                    17.04
1024                   17.19
2048                   17.28
4096                   18.13
8192                   18.81
16384                  25.90
32768                  41.74
65536                  83.53
131072                100.14
262144                140.74
524288                215.46
1048576               379.85
2097152               698.10
4194304              1528.29
Warning: Permanently added '[osu-latency-single-node-worker-0.osu-latency-single-node.osutmp.svc]:2222' (ECDSA) to the list of known hosts.
Warning: Permanently added '[osu-latency-single-node-worker-1.osu-latency-single-node.osutmp.svc]:2222' (ECDSA) to the list of known hosts.

# OSU MPI Latency Test v7.4
# Datatype: MPI_CHAR.
# Size       Avg Latency(us)
1                      16.89
2                      16.84
4                      16.83
8                      16.94
16                     16.95
32                     16.91
64                     16.91
128                    16.86
256                    16.95
512                    17.00
1024                   17.17
2048                   17.55
4096                   18.46
8192                   19.17
16384                  20.96
32768                  41.92
65536                  83.11
131072                 98.86
262144                140.52
524288                205.47
1048576               364.58
2097152               661.26
4194304              1473.81
Warning: Permanently added '[osu-latency-single-node-worker-0.osu-latency-single-node.osutmp.svc]:2222' (ECDSA) to the list of known hosts.
Warning: Permanently added '[osu-latency-single-node-worker-1.osu-latency-single-node.osutmp.svc]:2222' (ECDSA) to the list of known hosts.

# OSU MPI Latency Test v7.4
# Datatype: MPI_CHAR.
# Size       Avg Latency(us)
1                      17.02
2                      16.98
4                      16.96
8                      17.04
16                     16.97
32                     16.96
64                     17.02
128                    17.03
256                    17.03
512                    17.07
1024                   17.27
2048                   17.44
4096                   18.26
8192                   18.91
16384                  26.02
32768                  41.92
65536                  83.22
131072                100.38
262144                139.73
524288                206.91
1048576               361.59
2097152               666.41
4194304              1478.89
Warning: Permanently added '[osu-latency-single-node-worker-0.osu-latency-single-node.osutmp.svc]:2222' (ECDSA) to the list of known hosts.
Warning: Permanently added '[osu-latency-single-node-worker-1.osu-latency-single-node.osutmp.svc]:2222' (ECDSA) to the list of known hosts.

# OSU MPI Latency Test v7.4
# Datatype: MPI_CHAR.
# Size       Avg Latency(us)
1                      17.06
2                      17.03
4                      17.01
8                      17.08
16                     17.08
32                     17.10
64                     17.12
128                    17.03
256                    17.05
512                    17.11
1024                   17.26
2048                   17.54
4096                   18.38
8192                   19.18
16384                  25.95
32768                  42.43
65536                  84.39
131072                 98.82
262144                140.01
524288                206.42
1048576               361.43
2097152               667.88
4194304              1482.54
Warning: Permanently added '[osu-latency-single-node-worker-1.osu-latency-single-node.osutmp.svc]:2222' (ECDSA) to the list of known hosts.
Warning: Permanently added '[osu-latency-single-node-worker-0.osu-latency-single-node.osutmp.svc]:2222' (ECDSA) to the list of known hosts.

# OSU MPI Latency Test v7.4
# Datatype: MPI_CHAR.
# Size       Avg Latency(us)
1                      17.31
2                      17.37
4                      17.32
8                      17.39
16                     17.30
32                     17.32
64                     17.34
128                    17.29
256                    17.34
512                    17.44
1024                   17.51
2048                   17.52
4096                   18.48
8192                   19.08
16384                  20.82
32768                  42.04
65536                  82.98
131072                100.94
262144                140.60
524288                208.24
1048576               368.93
2097152               680.43
4194304              1500.14
Warning: Permanently added '[osu-latency-single-node-worker-0.osu-latency-single-node.osutmp.svc]:2222' (ECDSA) to the list of known hosts.
Warning: Permanently added '[osu-latency-single-node-worker-1.osu-latency-single-node.osutmp.svc]:2222' (ECDSA) to the list of known hosts.

# OSU MPI Latency Test v7.4
# Datatype: MPI_CHAR.
# Size       Avg Latency(us)
1                      17.26
2                      17.20
4                      17.21
8                      17.28
16                     17.22
32                     17.25
64                     17.25
128                    17.23
256                    17.25
512                    17.30
1024                   17.43
2048                   17.36
4096                   18.41
8192                   18.99
16384                  25.94
32768                  41.89
65536                  82.45
131072                 99.26
262144                139.52
524288                208.18
1048576               365.68
2097152               663.01
4194304              1484.21
Warning: Permanently added '[osu-latency-single-node-worker-0.osu-latency-single-node.osutmp.svc]:2222' (ECDSA) to the list of known hosts.
Warning: Permanently added '[osu-latency-single-node-worker-1.osu-latency-single-node.osutmp.svc]:2222' (ECDSA) to the list of known hosts.

# OSU MPI Latency Test v7.4
# Datatype: MPI_CHAR.
# Size       Avg Latency(us)
1                      17.14
2                      17.10
4                      17.08
8                      17.14
16                     17.10
32                     17.10
64                     17.17
128                    17.18
256                    17.20
512                    17.31
1024                   17.49
2048                   17.44
4096                   18.35
8192                   18.96
16384                  20.67
32768                  41.71
65536                  83.48
131072                100.76
262144                139.71
524288                205.19
1048576               360.86
2097152               660.77
4194304              1478.84
Warning: Permanently added '[osu-latency-single-node-worker-1.osu-latency-single-node.osutmp.svc]:2222' (ECDSA) to the list of known hosts.
Warning: Permanently added '[osu-latency-single-node-worker-0.osu-latency-single-node.osutmp.svc]:2222' (ECDSA) to the list of known hosts.

# OSU MPI Latency Test v7.4
# Datatype: MPI_CHAR.
# Size       Avg Latency(us)
1                      16.91
2                      17.04
4                      16.93
8                      17.02
16                     16.95
32                     16.91
64                     16.99
128                    16.95
256                    17.01
512                    17.08
1024                   17.26
2048                   17.43
4096                   18.13
8192                   19.01
16384                  20.93
32768                  48.41
65536                  83.83
131072                101.00
262144                140.56
524288                206.86
1048576               365.33
2097152               664.83
4194304              1475.35
Warning: Permanently added '[osu-latency-single-node-worker-0.osu-latency-single-node.osutmp.svc]:2222' (ECDSA) to the list of known hosts.
Warning: Permanently added '[osu-latency-single-node-worker-1.osu-latency-single-node.osutmp.svc]:2222' (ECDSA) to the list of known hosts.

# OSU MPI Latency Test v7.4
# Datatype: MPI_CHAR.
# Size       Avg Latency(us)
1                      17.03
2                      17.08
4                      17.05
8                      17.06
16                     17.04
32                     16.98
64                     17.05
128                    17.07
256                    17.09
512                    17.14
1024                   17.35
2048                   17.49
4096                   18.35
8192                   19.09
16384                  20.74
32768                  42.58
65536                  84.71
131072                100.20
262144                140.40
524288                207.55
1048576               361.43
2097152               663.79
4194304              1479.31
Warning: Permanently added '[osu-latency-single-node-worker-0.osu-latency-single-node.osutmp.svc]:2222' (ECDSA) to the list of known hosts.
Warning: Permanently added '[osu-latency-single-node-worker-1.osu-latency-single-node.osutmp.svc]:2222' (ECDSA) to the list of known hosts.

# OSU MPI Latency Test v7.4
# Datatype: MPI_CHAR.
# Size       Avg Latency(us)
1                      16.99
2                      16.98
4                      17.01
8                      17.04
16                     17.00
32                     17.00
64                     17.01
128                    17.01
256                    17.04
512                    17.09
1024                   17.21
2048                   17.45
4096                   18.21
8192                   18.96
16384                  20.72
32768                  41.75
65536                  83.69
131072                 99.28
262144                139.59
524288                207.18
1048576               361.15
2097152               664.67
4194304              1477.77
Warning: Permanently added '[osu-latency-single-node-worker-0.osu-latency-single-node.osutmp.svc]:2222' (ECDSA) to the list of known hosts.
Warning: Permanently added '[osu-latency-single-node-worker-1.osu-latency-single-node.osutmp.svc]:2222' (ECDSA) to the list of known hosts.

# OSU MPI Latency Test v7.4
# Datatype: MPI_CHAR.
# Size       Avg Latency(us)
1                      17.02
2                      16.97
4                      17.02
8                      17.08
16                     17.05
32                     17.04
64                     17.04
128                    17.02
256                    17.06
512                    17.05
1024                   17.22
2048                   17.73
4096                   18.41
8192                   19.13
16384                  26.30
32768                  42.74
65536                  84.02
131072                101.53
262144                138.11
524288                206.33
1048576               361.17
2097152               667.43
4194304              1474.81
Warning: Permanently added '[osu-latency-single-node-worker-1.osu-latency-single-node.osutmp.svc]:2222' (ECDSA) to the list of known hosts.
Warning: Permanently added '[osu-latency-single-node-worker-0.osu-latency-single-node.osutmp.svc]:2222' (ECDSA) to the list of known hosts.

# OSU MPI Latency Test v7.4
# Datatype: MPI_CHAR.
# Size       Avg Latency(us)
1                      16.97
2                      16.97
4                      16.95
8                      17.00
16                     16.97
32                     17.00
64                     16.96
128                    16.96
256                    16.99
512                    17.08
1024                   17.23
2048                   17.20
4096                   18.09
8192                   18.86
16384                  20.56
32768                  41.86
65536                  82.25
131072                 98.96
262144                138.98
524288                206.42
1048576               363.37
2097152               661.08
4194304              1468.45
Warning: Permanently added '[osu-latency-single-node-worker-1.osu-latency-single-node.osutmp.svc]:2222' (ECDSA) to the list of known hosts.
Warning: Permanently added '[osu-latency-single-node-worker-0.osu-latency-single-node.osutmp.svc]:2222' (ECDSA) to the list of known hosts.

# OSU MPI Latency Test v7.4
# Datatype: MPI_CHAR.
# Size       Avg Latency(us)
1                      16.98
2                      16.94
4                      16.95
8                      17.02
16                     16.98
32                     17.03
64                     17.02
128                    17.03
256                    17.06
512                    17.12
1024                   17.32
2048                   17.43
4096                   18.29
8192                   19.02
16384                  20.58
32768                  41.76
65536                  82.66
131072                100.33
262144                140.54
524288                205.69
1048576               362.18
2097152               659.31
4194304              1480.90
Warning: Permanently added '[osu-latency-single-node-worker-0.osu-latency-single-node.osutmp.svc]:2222' (ECDSA) to the list of known hosts.
Warning: Permanently added '[osu-latency-single-node-worker-1.osu-latency-single-node.osutmp.svc]:2222' (ECDSA) to the list of known hosts.

# OSU MPI Latency Test v7.4
# Datatype: MPI_CHAR.
# Size       Avg Latency(us)
1                      16.98
2                      16.94
4                      16.96
8                      17.00
16                     16.96
32                     16.97
64                     16.97
128                    16.95
256                    16.99
512                    17.04
1024                   17.17
2048                   17.36
4096                   18.16
8192                   19.05
16384                  20.89
32768                  41.44
65536                  82.77
131072                 99.49
262144                138.73
524288                206.90
1048576               361.11
2097152               661.82
4194304              1473.87
Warning: Permanently added '[osu-latency-single-node-worker-1.osu-latency-single-node.osutmp.svc]:2222' (ECDSA) to the list of known hosts.
Warning: Permanently added '[osu-latency-single-node-worker-0.osu-latency-single-node.osutmp.svc]:2222' (ECDSA) to the list of known hosts.

# OSU MPI Latency Test v7.4
# Datatype: MPI_CHAR.
# Size       Avg Latency(us)
1                      17.16
2                      17.04
4                      17.13
8                      17.20
16                     17.13
32                     17.08
64                     17.05
128                    17.14
256                    17.19
512                    17.24
1024                   17.33
2048                   17.59
4096                   18.44
8192                   19.02
16384                  26.36
32768                  42.21
65536                  83.41
131072                100.69
262144                137.71
524288                205.80
1048576               360.06
2097152               663.69
4194304              1477.53
Warning: Permanently added '[osu-latency-single-node-worker-1.osu-latency-single-node.osutmp.svc]:2222' (ECDSA) to the list of known hosts.
Warning: Permanently added '[osu-latency-single-node-worker-0.osu-latency-single-node.osutmp.svc]:2222' (ECDSA) to the list of known hosts.

# OSU MPI Latency Test v7.4
# Datatype: MPI_CHAR.
# Size       Avg Latency(us)
1                      17.21
2                      17.18
4                      17.20
8                      17.25
16                     17.20
32                     17.22
64                     17.21
128                    17.22
256                    17.24
512                    17.31
1024                   17.36
2048                   17.18
4096                   18.41
8192                   19.08
16384                  20.60
32768                  42.12
65536                  83.47
131072                 97.05
262144                139.53
524288                208.08
1048576               361.89
2097152               666.01
4194304              1481.02
Warning: Permanently added '[osu-latency-single-node-worker-1.osu-latency-single-node.osutmp.svc]:2222' (ECDSA) to the list of known hosts.
Warning: Permanently added '[osu-latency-single-node-worker-0.osu-latency-single-node.osutmp.svc]:2222' (ECDSA) to the list of known hosts.

# OSU MPI Latency Test v7.4
# Datatype: MPI_CHAR.
# Size       Avg Latency(us)
1                      16.95
2                      16.94
4                      16.90
8                      17.02
16                     16.95
32                     16.94
64                     16.98
128                    16.98
256                    17.02
512                    17.13
1024                   17.29
2048                   17.56
4096                   18.40
8192                   19.04
16384                  20.97
32768                  41.68
65536                  83.09
131072                 99.13
262144                138.23
524288                206.24
1048576               360.07
2097152               659.18
4194304              1468.27
Warning: Permanently added '[osu-latency-single-node-worker-0.osu-latency-single-node.osutmp.svc]:2222' (ECDSA) to the list of known hosts.
Warning: Permanently added '[osu-latency-single-node-worker-1.osu-latency-single-node.osutmp.svc]:2222' (ECDSA) to the list of known hosts.

# OSU MPI Latency Test v7.4
# Datatype: MPI_CHAR.
# Size       Avg Latency(us)
1                      17.42
2                      17.38
4                      17.39
8                      17.42
16                     17.39
32                     17.40
64                     17.38
128                    17.37
256                    17.43
512                    17.50
1024                   17.66
2048                   17.62
4096                   18.44
8192                   19.22
16384                  26.13
32768                  42.60
65536                  83.92
131072                100.82
262144                140.55
524288                209.33
1048576               363.31
2097152               666.85
4194304              1481.38
Warning: Permanently added '[osu-latency-single-node-worker-0.osu-latency-single-node.osutmp.svc]:2222' (ECDSA) to the list of known hosts.
Warning: Permanently added '[osu-latency-single-node-worker-1.osu-latency-single-node.osutmp.svc]:2222' (ECDSA) to the list of known hosts.

# OSU MPI Latency Test v7.4
# Datatype: MPI_CHAR.
# Size       Avg Latency(us)
1                      17.26
2                      17.23
4                      17.20
8                      17.24
16                     17.21
32                     17.18
64                     17.24
128                    17.18
256                    17.20
512                    17.27
1024                   17.40
2048                   17.54
4096                   18.47
8192                   19.02
16384                  21.30
32768                  42.03
65536                  83.31
131072                101.44
262144                140.29
524288                207.50
1048576               361.89
2097152               660.44
4194304              1483.04
Warning: Permanently added '[osu-latency-single-node-worker-1.osu-latency-single-node.osutmp.svc]:2222' (ECDSA) to the list of known hosts.
Warning: Permanently added '[osu-latency-single-node-worker-0.osu-latency-single-node.osutmp.svc]:2222' (ECDSA) to the list of known hosts.

# OSU MPI Latency Test v7.4
# Datatype: MPI_CHAR.
# Size       Avg Latency(us)
1                      16.97
2                      17.00
4                      16.97
8                      17.04
16                     17.01
32                     16.97
64                     16.98
128                    16.99
256                    17.00
512                    17.05
1024                   17.22
2048                   17.50
4096                   18.29
8192                   19.17
16384                  21.24
32768                  48.59
65536                  83.91
131072                 99.88
262144                139.02
524288                205.61
1048576               360.64
2097152               662.65
4194304              1473.81
Warning: Permanently added '[osu-latency-single-node-worker-0.osu-latency-single-node.osutmp.svc]:2222' (ECDSA) to the list of known hosts.
Warning: Permanently added '[osu-latency-single-node-worker-1.osu-latency-single-node.osutmp.svc]:2222' (ECDSA) to the list of known hosts.

# OSU MPI Latency Test v7.4
# Datatype: MPI_CHAR.
# Size       Avg Latency(us)
1                      17.47
2                      17.43
4                      17.44
8                      17.50
16                     17.44
32                     17.45
64                     17.45
128                    17.46
256                    17.49
512                    17.58
1024                   17.76
2048                   17.79
4096                   18.99
8192                   19.62
16384                  21.33
32768                  49.41
65536                  85.49
131072                101.54
262144                141.24
524288                207.15
1048576               370.23
2097152               664.49
4194304              1479.61
Warning: Permanently added '[osu-latency-single-node-worker-1.osu-latency-single-node.osutmp.svc]:2222' (ECDSA) to the list of known hosts.
Warning: Permanently added '[osu-latency-single-node-worker-0.osu-latency-single-node.osutmp.svc]:2222' (ECDSA) to the list of known hosts.

# OSU MPI Latency Test v7.4
# Datatype: MPI_CHAR.
# Size       Avg Latency(us)
1                      17.22
2                      17.23
4                      17.21
8                      17.26
16                     17.24
32                     17.25
64                     17.25
128                    17.26
256                    17.28
512                    17.31
1024                   17.44
2048                   17.40
4096                   18.54
8192                   19.06
16384                  20.51
32768                  48.28
65536                  83.63
131072                 98.30
262144                140.21
524288                206.88
1048576               361.33
2097152               662.60
4194304              1472.18
Warning: Permanently added '[osu-latency-single-node-worker-0.osu-latency-single-node.osutmp.svc]:2222' (ECDSA) to the list of known hosts.
Warning: Permanently added '[osu-latency-single-node-worker-1.osu-latency-single-node.osutmp.svc]:2222' (ECDSA) to the list of known hosts.

# OSU MPI Latency Test v7.4
# Datatype: MPI_CHAR.
# Size       Avg Latency(us)
1                      17.25
2                      17.17
4                      17.21
8                      17.29
16                     17.29
32                     17.27
64                     17.25
128                    17.26
256                    17.29
512                    17.32
1024                   17.52
2048                   17.53
4096                   18.55
8192                   18.97
16384                  21.12
32768                  42.38
65536                  82.87
131072                 99.93
262144                139.86
524288                207.61
1048576               361.87
2097152               665.76
4194304              1477.13
Warning: Permanently added '[osu-latency-single-node-worker-0.osu-latency-single-node.osutmp.svc]:2222' (ECDSA) to the list of known hosts.
Warning: Permanently added '[osu-latency-single-node-worker-1.osu-latency-single-node.osutmp.svc]:2222' (ECDSA) to the list of known hosts.

# OSU MPI Latency Test v7.4
# Datatype: MPI_CHAR.
# Size       Avg Latency(us)
1                      17.05
2                      17.02
4                      17.06
8                      17.10
16                     17.06
32                     17.09
64                     17.09
128                    17.07
256                    17.09
512                    17.16
1024                   17.29
2048                   17.41
4096                   18.31
8192                   18.88
16384                  25.89
32768                  42.28
65536                  82.36
131072                100.50
262144                139.63
524288                206.83
1048576               361.58
2097152               661.42
4194304              1468.63
