Warning: Permanently added '[osu-latency-multinode-2-worker-0.osu-latency-multinode-2.osu.svc]:2222' (ECDSA) to the list of known hosts.
Warning: Permanently added '[osu-latency-multinode-2-worker-1.osu-latency-multinode-2.osu.svc]:2222' (ECDSA) to the list of known hosts.

# OSU MPI Multi Latency Test v7.4
# Datatype: MPI_CHAR.
# Size       Avg Latency(us)
Warning: Permanently added '[osu-latency-multinode-2-worker-1.osu-latency-multinode-2.osu.svc]:2222' (ECDSA) to the list of known hosts.

# OSU MPI Multi Latency Test v7.4
# Datatype: MPI_CHAR.
# Size       Avg Latency(us)
1                      44.88
2                      44.74
4                      44.81
8                      44.83
16                     44.75
32                     44.67
64                     45.25
128                    45.38
256                    45.46
512                    41.26
1024                   42.17
2048                   70.10
4096                   71.43
8192                   76.16
16384                  88.56
32768                 119.65
65536                 287.79
131072                402.23
262144                595.23
524288                982.61
1048576              1761.33
2097152              3047.13
4194304              3319.17
Warning: Permanently added '[osu-latency-multinode-2-worker-1.osu-latency-multinode-2.osu.svc]:2222' (ECDSA) to the list of known hosts.
Warning: Permanently added '[osu-latency-multinode-2-worker-0.osu-latency-multinode-2.osu.svc]:2222' (ECDSA) to the list of known hosts.

# OSU MPI Multi Latency Test v7.4
# Datatype: MPI_CHAR.
# Size       Avg Latency(us)
1                      44.85
2                      44.77
4                      44.72
8                      44.87
16                     44.86
32                     44.84
64                     45.37
128                    45.41
256                    45.55
512                    41.44
1024                   42.19
2048                   69.84
4096                   71.29
8192                   76.12
16384                  87.88
32768                 126.43
65536                 309.26
131072                404.19
262144                597.43
524288                986.35
1048576              1759.67
2097152              2705.43
4194304              4920.21
Warning: Permanently added '[osu-latency-multinode-2-worker-1.osu-latency-multinode-2.osu.svc]:2222' (ECDSA) to the list of known hosts.
Warning: Permanently added '[osu-latency-multinode-2-worker-0.osu-latency-multinode-2.osu.svc]:2222' (ECDSA) to the list of known hosts.

# OSU MPI Multi Latency Test v7.4
# Datatype: MPI_CHAR.
# Size       Avg Latency(us)
1                      44.76
2                      41.76
4                      40.90
8                      40.84
16                     40.49
32                     39.87
64                     40.21
128                    39.83
256                    39.76
512                    33.42
1024                   34.72
2048                   50.03
4096                   56.50
8192                   60.45
16384                  66.80
32768                  87.14
65536                 240.63
131072                272.59
262144                326.55
524288                492.56
1048576               815.83
2097152              1488.31
4194304              2886.91
Warning: Permanently added '[osu-latency-multinode-2-worker-1.osu-latency-multinode-2.osu.svc]:2222' (ECDSA) to the list of known hosts.
Warning: Permanently added '[osu-latency-multinode-2-worker-0.osu-latency-multinode-2.osu.svc]:2222' (ECDSA) to the list of known hosts.

# OSU MPI Multi Latency Test v7.4
# Datatype: MPI_CHAR.
# Size       Avg Latency(us)
1                      38.40
2                      38.59
4                      38.53
8                      38.54
16                     38.58
32                     38.67
64                     39.58
128                    39.68
256                    39.90
512                    38.91
1024                   39.69
2048                   60.26
4096                   61.77
8192                   69.50
16384                  81.96
32768                 106.71
65536                 276.05
131072                355.00
262144                496.62
524288                779.94
1048576              1342.77
2097152              2354.49
4194304              4286.37
Warning: Permanently added '[osu-latency-multinode-2-worker-0.osu-latency-multinode-2.osu.svc]:2222' (ECDSA) to the list of known hosts.
Warning: Permanently added '[osu-latency-multinode-2-worker-1.osu-latency-multinode-2.osu.svc]:2222' (ECDSA) to the list of known hosts.

# OSU MPI Multi Latency Test v7.4
# Datatype: MPI_CHAR.
# Size       Avg Latency(us)
1                      44.78
2                      44.74
4                      44.62
8                      44.95
16                     44.72
32                     44.65
64                     45.24
128                    41.44
256                    40.85
512                    34.86
1024                   35.32
2048                   64.80
4096                   67.80
8192                   72.47
16384                  77.55
32768                 106.96
65536                 285.47
131072                366.75
262144                475.94
524288                743.89
1048576              1308.82
2097152              2195.73
4194304              3551.33
Warning: Permanently added '[osu-latency-multinode-2-worker-1.osu-latency-multinode-2.osu.svc]:2222' (ECDSA) to the list of known hosts.
Warning: Permanently added '[osu-latency-multinode-2-worker-0.osu-latency-multinode-2.osu.svc]:2222' (ECDSA) to the list of known hosts.

# OSU MPI Multi Latency Test v7.4
# Datatype: MPI_CHAR.
# Size       Avg Latency(us)
1                      59.36
2                      53.63
4                      51.49
8                      51.02
16                     50.70
32                     50.30
64                     53.76
128                    54.45
256                    54.15
512                    41.26
1024                   41.94
2048                   71.97
4096                   75.44
8192                   80.75
16384                  98.55
32768                 119.95
65536                 299.92
131072                413.29
262144                630.04
524288                983.36
1048576              1757.21
2097152              3313.67
4194304              6032.33
Warning: Permanently added '[osu-latency-multinode-2-worker-1.osu-latency-multinode-2.osu.svc]:2222' (ECDSA) to the list of known hosts.
Warning: Permanently added '[osu-latency-multinode-2-worker-0.osu-latency-multinode-2.osu.svc]:2222' (ECDSA) to the list of known hosts.

# OSU MPI Multi Latency Test v7.4
# Datatype: MPI_CHAR.
# Size       Avg Latency(us)
1                      44.84
2                      44.92
4                      44.98
8                      44.87
16                     44.75
32                     44.83
64                     45.01
128                    45.14
256                    45.17
512                    41.08
1024                   41.79
2048                   64.61
4096                   61.64
8192                   66.18
16384                  74.39
32768                 103.84
65536                 262.68
131072                323.27
262144                464.44
524288                713.19
1048576              1208.06
2097152              1982.93
4194304              3372.53
