Warning: Permanently added '[osu-latency-multinode-2-worker-0.osu-latency-multinode-2.osu.svc]:2222' (ECDSA) to the list of known hosts.
Warning: Permanently added '[osu-latency-multinode-2-worker-1.osu-latency-multinode-2.osu.svc]:2222' (ECDSA) to the list of known hosts.

# OSU MPI Latency Test v7.4
# Datatype: MPI_CHAR.
# Size       Avg Latency(us)
Warning: Permanently added '[osu-latency-multinode-2-worker-1.osu-latency-multinode-2.osu.svc]:2222' (ECDSA) to the list of known hosts.
Warning: Permanently added '[osu-latency-multinode-2-worker-0.osu-latency-multinode-2.osu.svc]:2222' (ECDSA) to the list of known hosts.

# OSU MPI Latency Test v7.4
# Datatype: MPI_CHAR.
# Size       Avg Latency(us)
1                      33.96
2                      31.85
4                      31.80
8                      31.81
16                     31.83
32                     31.91
64                     32.41
128                    32.48
256                    32.60
512                    32.86
1024                   34.30
2048                   56.67
4096                   57.72
8192                   61.71
16384                  69.11
32768                  97.45
65536                 255.73
131072                327.78
262144                460.84
524288                669.30
1048576              1113.63
2097152              2073.51
4194304              3527.29
Warning: Permanently added '[osu-latency-multinode-2-worker-1.osu-latency-multinode-2.osu.svc]:2222' (ECDSA) to the list of known hosts.
Warning: Permanently added '[osu-latency-multinode-2-worker-0.osu-latency-multinode-2.osu.svc]:2222' (ECDSA) to the list of known hosts.

# OSU MPI Latency Test v7.4
# Datatype: MPI_CHAR.
# Size       Avg Latency(us)
1                      38.22
2                      38.13
4                      38.09
8                      38.09
16                     38.09
32                     38.12
64                     38.64
128                    38.81
256                    38.97
512                    38.24
1024                   36.88
2048                   60.61
4096                   62.16
8192                   66.63
16384                  75.06
32768                 104.20
65536                 259.09
131072                341.89
262144                515.52
524288                820.80
1048576              1388.93
2097152              2035.94
4194304              3951.92
Warning: Permanently added '[osu-latency-multinode-2-worker-1.osu-latency-multinode-2.osu.svc]:2222' (ECDSA) to the list of known hosts.
Warning: Permanently added '[osu-latency-multinode-2-worker-0.osu-latency-multinode-2.osu.svc]:2222' (ECDSA) to the list of known hosts.

# OSU MPI Latency Test v7.4
# Datatype: MPI_CHAR.
# Size       Avg Latency(us)
1                      38.46
2                      38.51
4                      38.48
8                      38.47
16                     38.46
32                     38.48
64                     39.00
128                    39.14
256                    39.34
512                    39.17
1024                   40.91
2048                   80.09
4096                   82.95
8192                   89.24
16384                  87.09
32768                 108.95
65536                 263.46
131072                397.50
262144                616.28
524288                968.33
1048576              1754.57
2097152              3329.80
4194304              5889.91
Warning: Permanently added '[osu-latency-multinode-2-worker-1.osu-latency-multinode-2.osu.svc]:2222' (ECDSA) to the list of known hosts.
Warning: Permanently added '[osu-latency-multinode-2-worker-0.osu-latency-multinode-2.osu.svc]:2222' (ECDSA) to the list of known hosts.

# OSU MPI Latency Test v7.4
# Datatype: MPI_CHAR.
# Size       Avg Latency(us)
1                      37.96
2                      37.81
4                      35.13
8                      34.16
16                     34.16
32                     34.16
64                     34.68
128                    34.77
256                    34.87
512                    35.15
1024                   36.72
2048                   66.79
4096                   68.68
8192                   72.54
16384                  77.12
32768                 108.86
65536                 234.15
131072                344.79
262144                530.51
524288                820.02
1048576              1473.96
2097152              2665.34
4194304              4619.45
Warning: Permanently added '[osu-latency-multinode-2-worker-0.osu-latency-multinode-2.osu.svc]:2222' (ECDSA) to the list of known hosts.
Warning: Permanently added '[osu-latency-multinode-2-worker-1.osu-latency-multinode-2.osu.svc]:2222' (ECDSA) to the list of known hosts.

# OSU MPI Latency Test v7.4
# Datatype: MPI_CHAR.
# Size       Avg Latency(us)
1                      38.17
2                      38.06
4                      38.01
8                      38.07
16                     38.06
32                     37.99
64                     38.60
128                    38.72
256                    38.80
512                    39.09
1024                   40.99
2048                   80.43
4096                   83.21
8192                   89.53
16384                  87.35
32768                 108.64
65536                 294.89
131072                396.87
262144                616.78
524288                971.88
1048576              1758.31
2097152              3331.72
4194304              5948.63
Warning: Permanently added '[osu-latency-multinode-2-worker-1.osu-latency-multinode-2.osu.svc]:2222' (ECDSA) to the list of known hosts.
Warning: Permanently added '[osu-latency-multinode-2-worker-0.osu-latency-multinode-2.osu.svc]:2222' (ECDSA) to the list of known hosts.

# OSU MPI Latency Test v7.4
# Datatype: MPI_CHAR.
# Size       Avg Latency(us)
1                      38.13
2                      38.07
4                      37.99
8                      38.08
16                     38.07
32                     38.07
64                     38.70
128                    38.88
256                    38.85
512                    39.08
1024                   40.83
2048                   80.19
4096                   83.02
8192                   89.38
16384                  87.10
32768                 108.63
65536                 263.86
131072                396.75
262144                616.31
524288                794.20
1048576              1271.82
2097152              2058.45
4194304              3460.36
Warning: Permanently added '[osu-latency-multinode-2-worker-1.osu-latency-multinode-2.osu.svc]:2222' (ECDSA) to the list of known hosts.
Warning: Permanently added '[osu-latency-multinode-2-worker-0.osu-latency-multinode-2.osu.svc]:2222' (ECDSA) to the list of known hosts.

# OSU MPI Latency Test v7.4
# Datatype: MPI_CHAR.
# Size       Avg Latency(us)
1                      38.09
2                      38.05
4                      38.04
8                      38.08
16                     38.11
32                     38.12
64                     38.76
128                    38.79
256                    38.78
512                    39.06
1024                   40.90
2048                   80.25
4096                   82.97
8192                   89.32
16384                  87.55
32768                 109.00
65536                 264.28
131072                396.87
262144                617.31
524288                973.73
1048576              1760.89
2097152              3338.18
4194304              6012.15
Warning: Permanently added '[osu-latency-multinode-2-worker-0.osu-latency-multinode-2.osu.svc]:2222' (ECDSA) to the list of known hosts.
Warning: Permanently added '[osu-latency-multinode-2-worker-1.osu-latency-multinode-2.osu.svc]:2222' (ECDSA) to the list of known hosts.

# OSU MPI Latency Test v7.4
# Datatype: MPI_CHAR.
# Size       Avg Latency(us)
1                      31.65
2                      31.54
4                      31.51
8                      31.50
16                     31.52
32                     31.52
64                     32.07
128                    32.23
256                    32.27
512                    32.49
1024                   33.60
2048                   59.19
4096                   60.69
8192                   63.42
16384                  68.72
32768                  97.49
65536                 207.82
131072                324.05
262144                439.01
524288                709.55
1048576               865.07
2097152              1475.31
4194304              2991.44
Warning: Permanently added '[osu-latency-multinode-2-worker-1.osu-latency-multinode-2.osu.svc]:2222' (ECDSA) to the list of known hosts.
Warning: Permanently added '[osu-latency-multinode-2-worker-0.osu-latency-multinode-2.osu.svc]:2222' (ECDSA) to the list of known hosts.

# OSU MPI Latency Test v7.4
# Datatype: MPI_CHAR.
# Size       Avg Latency(us)
1                      31.41
2                      31.45
4                      31.40
8                      31.43
16                     31.43
32                     31.45
64                     32.01
128                    32.14
256                    32.30
512                    32.51
1024                   33.67
2048                   54.86
4096                   55.85
8192                   59.60
16384                  66.60
32768                  94.47
65536                 239.71
131072                309.42
262144                445.07
524288                711.18
1048576              1333.91
2097152              2351.54
4194304              4091.99
