collection,name,n,unit,duration_median,duration_mean,duration_min,duration_max,duration_std,rate_median,rate_mean,rate_min,rate_max,rate_std
assess_arrays,block-wise operation,1,MB/s,0.3578914403915405,0.37719078063964845,0.35656189918518066,0.7983713150024414,0.08342224531761673,558.8286865684472,543.3357058073763,250.51000235321382,560.9124263053408,62.145515758587436
assess_arrays,block-wise operation,2,MB/s,0.4819587469100952,0.5011226415634156,0.47976064682006836,1.0464465618133545,0.10300917603234541,829.9308320551263,814.4192203225659,382.23865660838504,833.7330930563277,81.67722093632213
assess_arrays,block-wise operation,4,MB/s,0.3699157238006592,0.3834121624628703,0.3671681880950928,0.7530162334442139,0.06989435357592617,2162.654764121793,2121.920589893665,1062.3940951988345,2178.837998331185,201.08106136779577
assess_arrays,block-wise operation,6,MB/s,0.564749002456665,0.5928438742955525,0.4961092472076416,1.0978155136108398,0.11665243316237488,2124.703402575162,2079.0432748673434,1092.9997409613507,2418.644842348179,302.9747341113563
assess_arrays,block-wise operation,8,MB/s,0.6962766647338867,0.704051423072815,0.6185872554779053,1.1187756061553955,0.08449576725919239,2297.8956155474284,2294.8087799572586,1430.1074345893162,2586.4892912543164,196.24725481509532
assess_arrays,block-wise operation,10,MB/s,0.7290610074996948,0.6995739618937175,0.4579002857208252,1.0959250926971436,0.10899184015791091,2743.1199944375744,2925.04129903687,1824.8526120321878,4367.548635292422,462.40800137445956
assess_arrays,block-wise operation,12,MB/s,0.6737678050994873,0.6500137011210124,0.5220563411712646,0.8793766498565674,0.07342391589950516,3561.853814972989,3738.2614057330525,2729.045853550278,4596.93525533235,430.55715498011
assess_arrays,block-wise operation,14,MB/s,0.6824092864990234,0.6944383541742961,0.639136552810669,1.048515796661377,0.07438725726269209,4102.992904959915,4065.2138048040442,2670.3594937866683,4380.776063717665,327.0207191471535
assess_arrays,block-wise operation,16,MB/s,0.3941890001296997,0.41510644753774006,0.3924548625946045,0.7733163833618164,0.07955024879898333,8117.933341153084,7873.086035929141,4138.02173191874,8153.8039275245665,891.4245841397225
assess_arrays,block-wise operation,18,MB/s,0.7528818845748901,0.7721696615219116,0.6006624698638916,1.1921727657318115,0.1039179123063951,4781.539092736521,4726.811427964128,3019.6386425504306,5993.267654654259,511.8872496296998
assess_arrays,block-wise operation,20,MB/s,0.670961856842041,0.6730897267659505,0.5504517555236816,1.1053969860076904,0.09569323685316687,5961.229617693932,6031.676192328554,3618.3894570273173,7266.316729601059,677.6252592749717
assess_arrays,block-wise operation,22,MB/s,0.7130779027938843,0.7287851492563884,0.6556744575500488,1.108553171157837,0.0819219132190029,6170.398570679845,6093.438739531767,3969.1108613260444,6710.60216138455,526.2856393250934
assess_arrays,block-wise operation,24,MB/s,0.6415926218032837,0.6581159989039104,0.625730037689209,1.082979679107666,0.08207719409627523,7480.83626539714,7362.971888015333,4431.891364715843,7670.4776803186105,584.0376053295862
assess_arrays,block-wise operation,26,MB/s,0.7497694492340088,0.7567159255345662,0.6393783092498779,1.1992957592010498,0.09022005800417487,6935.4417670558,6939.182930494409,4335.844732298666,8132.837984605111,600.7372530161916
assess_arrays,block-wise operation,28,MB/s,0.6777446269989014,0.6778272310892741,0.5801041126251221,0.9854180812835693,0.06654020623714096,8262.379278602992,8323.319114713686,5682.646684040878,9653.065148356776,669.3388648331688
assess_arrays,block-wise operation,30,MB/s,0.7015389204025269,0.7093656301498413,0.5877366065979004,1.1536962985992432,0.09133469425702505,8552.549739104521,8554.536530229507,5200.626867993607,10208.559243451817,799.7299626847881
assess_arrays,block-wise operation,32,MB/s,0.7316839694976807,0.7333330233891805,0.602386474609375,1.1352200508117676,0.08526894171654757,8746.77813009237,8813.617015887135,5637.565371950229,10624.204755178276,792.9715173404605
assess_arrays,block-wise operation,34,MB/s,0.6991932392120361,0.7354139566421509,0.6460585594177246,1.2614057064056396,0.13044174607829487,9725.045682658314,9441.82277327085,5390.530337281816,10524.813314335375,1162.0949785443504
assess_arrays,block-wise operation,36,MB/s,0.45260095596313477,0.46463205019632975,0.43091917037963867,0.8461244106292725,0.07247093651015417,15908.053397124711,15704.349236622196,8509.386928862243,16708.469928726583,1387.2043073825416
assess_arrays,block-wise operation,38,MB/s,0.782239556312561,0.803492013613383,0.721458911895752,1.2753314971923828,0.11024585568339094,9715.649832184183,9579.926699553787,5959.20785202214,10534.162579030095,923.3333775573881
assess_arrays,block-wise operation,40,MB/s,0.6856265068054199,0.7108269135157267,0.5892372131347656,1.1037571430206299,0.11008442355243418,11667.613166698997,11438.825388357247,7247.615222772318,13576.208178437626,1252.2160123777114
assess_arrays,block-wise operation,42,MB/s,0.7136006355285645,0.7744852383931478,0.6223413944244385,1.4185278415679932,0.1686805447707522,11771.408721910171,11191.677794088959,5921.374981766537,13496.828826191539,1678.7423448742065
assess_arrays,block-wise operation,44,MB/s,0.7349380254745483,0.7581684033075968,0.6095840930938721,1.1698992252349854,0.11533149381936679,11973.623309295788,11806.097299213601,7521.902962396151,14435.85642685869,1390.1717131186147
assess_arrays,block-wise operation,46,MB/s,0.7329748868942261,0.7519451777140299,0.6706862449645996,1.1944761276245117,0.08949763805325693,12551.301421180104,12351.065290540178,7701.826060178865,13716.767619836275,1031.6843280596652
assess_arrays,block-wise operation,48,MB/s,0.7129917144775391,0.7382453918457031,0.6686735153198242,1.1385650634765625,0.10812482638619712,13464.389789568377,13197.67854281014,8431.65784367809,14356.768778868649,1383.4528965495922
